a              6 
pop            pap 
popbeads	papbidz  
popcorn	papk%n 
popeye	pap9  
popped	papt  
poppetypoppoppop	papEti  pap  pap  pap 
popping	papIN  
poppy          papi 
popsicle	papsIkL  
popular	papyulR  
popup 	papAp 
porch	p#c 
porcupine	p#ky6p9n 
porridge	p#IG 
portfolio	p%tfolio 	
porthole	p%thol 
pose	poz 
poser	pozR 
posies         poziz 
position	posIS~ 
positive        paz6tIv 
possible       pas6bL 
possibly       pas6bli 
possums	pasAmz 
post          post 
posted         post6d 
poster	postR 
posting        postIN 
posts            posts 
posy	posi 
pot                 pat 
potato          p6teto 
potatoes	p6tetoz
potatos        p6tetoz 
potent	pot~t 
potholder 	patholdR 
potpourri	potpori 
pots           pats 
potted         patId 
potter	patR 
pottie	pati
potty          pati 
pottytrain	patitren 
pouch         pQc 
pouches        pQc6z 
pouncy	pQntsi 
pound	pQnd 
pounding	pQndIN 
pounds	pQndz 
pour	p# 
poured	p#d 
pouring        p%IN 
pours	p#z 
pouting		pQtIN 
pouty         pQti 
pow	pQ 
powder         pQdR 
powells       pQlz 
power	pQR 
powerful	pQrfL 
practically	pr&ktIc6li 
practice	pr&ktIs 
practicing	pr&ktIsIN 	
prairie	pr*i 
praise	prez 
praised	prezd 
pray	pre 
prayer	prer 
prayers	prerz 
precious	prES6s 
precisely      prIs9sli 
prefer         prIf3 
prefers        prIf3z 
pregnant	prEgn6nt 
prehistoric    prihIst%Ik 
premiums	primiAmz 
preparation	prEp6r&S~ 
prepare        prIp* 
preschool      priskul 
prescription	pr6skrIpS~ 
prescriptions	pr6skripS~z 
presence	prEz~ts 
present        prEz~t 
presents	prEz~ts 
preserver      prIz3vR 
press          prEs 
pressed        prEst 
pressing	prEsIN 
pressure       prESR 
pretend        prItEnd 
pretending     prItEndIN 
prettier	prItiR 	
pretties	prItis 
pretty         prIti 
pretzel	prEtzL 
pretzels	prEtzLz 
prevents	prIvEnts 
price          pr9s 
prick	prIk 
pricked	prIkt 
prickly	prIkli 	
primarily      pr9m*6li 
primary        pr9m*i 
prime	pr9m 
prince	prInts 
princess	prInsEs 
principle      prIns6pL 
printed	prInt6d 
prior          pr9R 
priority	pr9#Iti 
private	pr9v6t 
privilege	prIv6l6G 
prize	pr9z 
pro	pro 
probably       prab6li 
problem        prablM 
problems	prablMz 
procedure      pr6siGR 
process	prOsIs 
produce	produs 
produced	produst 
product         pradAkt 
products         pradAkts 
professor	profEsR 
profiling	prof9lIN 
program	progr&m 
project	praGEkt 
projects	praGEkts 
promise         pramIs 
promised	pramIst 	
promises	pramIsIz 
promote        pr6mot 
pronunciation  pr6nAnsieS~ 
proof	pruf 
propeller	propElR 
proper         prapR 
properly	prapRli 
protect	protEkt 
protected	protEktId 
protecting	protEktIN 
protection	protEkS~ 
protein	protin 
protest	protEst 
protesting	protEstIN 
proud	prQd 
prove	prUv 
provider	pr6v9dR 
proving        pruvIN 
prowl	prQL 
prunes	prunz 
psalm	zalm 
psalms    zalmz 
psghettios	pskEtioz 
psycho	s9ko 
publish	pAblIS 
pucker	pAkR 
puckering	pAkRIN 
pudding       pUdIN 
puddle	pAdL 
puddleduck	pAdL  dAk 
puddles	pAdLz 
puddy   pAdi 
puff	pAf 
puffed	pAft 
pull           pUl 
pulled         pUld 
pulling         pUlIN 
pullover       pUlovR 
pulls	pUlz 
pumba	pumb6 
pump	pAmp 
pumpkin          pAmpkIn 
pumpkins       pAmpkInz 
punch         pZnc 
punishment	pAnISm~t 
punkin	pAnkin 
punky	pAnki 
pup            pAp 
puppet         pApIt 
puppets        pApIts 
puppies        pApiz 
puppy          pApi 
puppy's        pApiz 
puppydog 	pApi  dOg 
pups	pAps 
purchase	p3CIs 
pure		py)
purifier	p3If9R 
purple         p3pL 
purpose	p3p6s 
purr	p3 
purse          p3s 
push           pUS 
pushed	pUSt 
pushes	pUS6z 
pushing        pUSIN 
pushovers	pUSovRz 
pussycat	pUsic&t 
put            pUt 
puts           pUts 
putted	pUtEd 
putting        pUtIN 
puzzle         pAzL 
puzzle's       pAzlz
puzzles        pAzLz 
q@l            kyu 
qrs@k          kyu  #  Es 
quack          kw&k 
quackeroo	kw&k6ru 
quacking	kw&kIN 	
quackquack       kw&k  kw&k 
quail	kwel 
quails	kwelz 
quality	kwOlIti 
quarrel	kwOrL 
quarter	kw#tR 
quarters	kw#tRz 	
quasimodo	kwazimodo 
queeka	kwik6 
queekie	kwiki 
queekiemoo	kwikimu 
queekola	kwikol6 
queekster	kwikstR 
queen	kwin 
quesadillas	kEs6diy6z 
question	kwEsc~ 
questionable   kwEsc6n6bL 
questioning	kwesc~IN 
quick          kwIk 
quickly        kwIkli 
quiet          kw9It 
quieter        kw9ItR 
quietly	kw9Etli 
quietness	kw9Etn6s 
quilt          kwIlt 
quilts         kwIlts 
quincy	kwInsi 
quit            kwIt 
quite          kw9t 
quitter	kwItR 
quiver         kwIvR 
quivering	kwIvRIN 
quiz 	kwIz 
quizzed        kwIzd 
quote	kwot 
r               # 
r@l            # 
rabbit         r&bIt 
rabbit's	r&bits 	
rabbits        r&bIts 
raccoon        r&kun 
raccoon's      r&kunz 
raccoons	r6kunz 
race	res 
raced	rest 
races	res6z 
raceway	reswe 
rack	r&k
racketyboom	r&k6ti bum
racing	resIN 
radiator	redietR 
radio            redio 
radio's          redioz 
radios           redioz 
radish	r&dIS 
rag	r&g 
raggedy        r&gIdi 
rags	r&gz 
rahab	r6hab 
rail	reL 
railing	reLIN 
railroad	reLrod 
rain           ren 
rainbow	renbo 
raincoat	renkot 
raindrops	rendraps 
rained	rend 
raineth 	renIT 
raining       renIN 
rains          renz 
rainy	reni 
raise	rez 
raisin         rezIn 
raisinbran	rezIn  br&n 
raising	rezIN 
raisins        rezInz 
rake	rek 
ram	r&m 
ramble	r&mbL 
rambling	r6mblIN 
ramen             ram6n 
ramshacking     r&mS&kIN 
ran            r&n 
ranch 	r&nC 	
rang           r&N 
range          r&nG 
rangy	       r&nGi
rangy's	       r&nGiz
rap             r&p 
rap's	r&ps 
rapped         r&pt 
rapping        r&pIN 
raps               r&ps 
rarely         r*li 
rascal	r&skL 
rash           r&S 
rashes	r&SEz 
raspberry   r&zb*i 
rat            r&t 
rather         r&DR 
rats	r&ts 	
rattle         r&tL 
rattles	r&tLz 
rattly	r&tli 
raven	rev~ 
ravens	rev~z 
ray            re 
raying	reyIN 
raymond        rem~d 
rays              rez 
razor	razR 
re@si	re 
reach          ric 
reached	rict 
reaches	ric6z 
reaching	ricIN 
react          ri&kt 
read           rid 
reading        ridIN 
reads          ridz 
ready          rEdi 
real           ril 
realistic      ri6lIstIk 
realize        ri6l9z 
realized       ri6l9zd 
really         rili 
reapplied	riapl9d 
rear	r( 		
rearrange      riArenG 
rearranged     riArenGd 
rearranges     riArenG6z 
rearranging     riArenGIN 
reason         riz~ 
reassured	ri6SRd 
reattach	ri6t&c 	
rebuild	ribIld 
receipt            rIsit 
receipts            rIsits 
receive          rIsiv 
received       rIsivd 
receiver       rIsivR 
receives         rIsivz 
receiving        rIsivIN 
recently       ris~tli 
recharges	ric#G6z 
recite         rIs9t 
recognize      rEk6gn9z 
recognizes     rEk6gn9zIz 
recognizing    rEk6gn9zIN 
recommended    rEk6mEndId 
record         rEkRd 
recorded	rEk%d6d 
recorder       rIk%dR 
recorder's	rEk%dRz 
recordie	rEk%di 
recording      rIk%dIN 
recordings     rIk%dINz 
records        rEkRdz 
recovered	rEkAvRd 
rectangle	rEkt&NgL 
recyclable	ris9kl6bL 
recycling	ris9kLIN 
red            rEd 
redhead	rEdhEd 
redid          ridId 
redo	ridu 
reel	ril
reels	rilz
reference      rEfr~s 
refill	rifIl 
reflection	rEflEkS~ 
refraction	rEfr&kS~ 
refrigerant	rEfrIGR6nt 
refrigerator   rIfrIG6retR 
refuge	rEfuG 
refused	rifUzd 
regarding	rig#dIN 
reggie	rEGi 
register            rEGIstR 
registered         rEGIstRd 
registering        rEGIstRIN 
registers          rEGIstRz 
regressing     rIgrEsIN 
regular        rEgy6lR 
regularly      rEgy6lRli 
regulate	rEgulet 
regurgitated	rEg3GItet6d 
reindeer       rend(  
rejected	rEGEkt6d 
rejoice	riG7s 
relate         rIlet 
related	rilet6d 
relationship   rIleS~SIp 
relax           rIl&ks 
relaxed	rIll&kst 
relaxing       rIl&ksIN 
relay	rile 
released	rIlIst 
relieves	rIlivz 
religious	rIlIGAs 
relocate	riloket 
remco	rEmko 
remedy	rEm6di 
remember       rImEmbR 
remembered     rImEmbRd 
remembers      rImEmbRz 
remifasolatido@si	rE  mi  fa  so  la  ti  do 
remind            rIm9nd 
reminded       rIm9ndId 
reminding      rIm9ndIN 
reminds          rIm9ndz 
remote          rImot 
remove         rImuv 
removed        rImuvd 
renewed  rinud 
rent            rEnt 
rented         rEnt6d 
renting        rEntIN 
rents            rEnts 
repaint	ripent 
repairman	rip*m&n 
repeat         rIpit 
repeated       rIpitId 
repeating      rIpitIN 
repetition     rEpItIS~ 
replace	riples 
replant	ripl&nt 
replied	ripl9d 
reply	ripl9 
report	rip%t 
reported	rip%t6d 
repot	ripat 
representative rEprizEnt6tIv 
reptar            rEpt# 
republic	ripAblIk 
requires	riKw9Rz 
rescue	rEskyu 
rescued	rEskyud 
rescues	rEskyuz 
resealable       risil6bL 
resistant	rEsIst~t 
respect	r6spEkt 
respond        rIspand 
responding	r6spandIN 
response       rIspans 
rest           rEst 
restaurant	rEst3ant 
resting        rEstIN 
restrain	rIstren 
restrained     rIstrend 
result         rIzAlt 
resulted        rIzAlt6d 
resulting         rIzAltIN 
results             rIzAlts 
retarded	rit#d6d 
retardo         rIt#do 
retired	rit9Rd 
return           rItRn 
returned         rItRnd 
returning         rItRnIN 
returns             rItRnz 
reunion	riyunyAn 
reveal	rIvil 
reversal         rIvRsL 
reverse	rIv3s 
reversible	rIv3sIbL 
review	rIvyu 
reward	rIw%d 
rex	rEks 
rhinoceros	r9nOsEr6s 
rhinoceroses   r9nOsEr6s6z 
rhyme          r9m 
rhymes         r9mz 
rhyming        r9mIN 
rhythm	rITM 
ribbet	rIbIt 
ribbon         rIb~ 
ribbons	rIb~z 
ribs	rIbz 
rice             r9s 
rich	rIc 
richard        rIcRd 
rick	rIk 
ricky          rIki 
rid            rId 
ride           r9d 
riders	r9dRz 
rides	r9dz 
ridiculous	rIdIky6l6s 
riding         r9dIN 
right          r9t 
rightie	r9ti 
ring           rIN 
ringer	rINgR 
ringing        rININ 
rings          rINz 
rinse	rInts 
rinsed	rIntst 
rinsing	rIntsIN 
rip            rIp 
ripe	r9p 
ripped	rIpt 
ripping	rIpIN 
rips           rIps 
risen	rIz~ 
river          rIvR 
rivers	rIvRz 
road          rod 
roadblock	rodblak 	
roadrunner	rodrAnR 
roads          rodz 
roaming	romIN 
roar	r% 
roast	rost  
robbin's 	rObInz 
robert	rOb3t 
roberts   rOn3ts 
robin	rObIn 
robitussin	robitAsIn 
rock           rak 
rockandroll	rak  &nd  rol 
rocker         rakR 
rockers        rakRz 
rocketship	rakEtSIp 
rockie	rOki 
rocking        rakIN 
rockingchair	rOkINc* 
rockinghorse	rOkINh%s 
rocks	raks 
roll           rol 
rolled         rold 
roller           rolR 
rolling         rolIN 
rolls             rolz 
rolypoly	rolipoli 
rommy	rami 
romper	rampR 
ron	rOn 
roo	ru 
roof	ruf 
roofing	rufIN 
room           rum 
room's	rumz 
rooms   rumz 
roomy   rumi 
roosteen	rustin 
rooster        rustR 
roosters	rustRz 
root	rut 
rope	rop 
rose           roz 
roses          rozIz 
rosey          rozi 
rosie	rozi 
rosies         roziz 
ross	rOs 
rosy	rozi 
rote           rot 
rotten 	rOt~ 
rough          rAf 
rougher	rAfR 
round          rQnd 
router	rQtR 
routine        rutin 
routines       rutinz 
rove	rov 
rover          rovR 
row	ro 
roy	r7 
rub             rAb 
rubbed        rAnd 
rubber       rAbR 
rubbery	rAbRi 
rubbing        rAbIN 
rubs            rAbz 
ruby 	rubi 
rude           rud 
ruffle	rAfL 
ruffly	rAfLi 
rug            rAg 
rugrat         rAgr&t 
rugrats          rAgr&ts 
rugs	rAgz 
ruin	ruIn 
ruining	ruInIN
rule           rul 
rules           rulz 
rumbling	rAmblIN 
run            rAn 
runaway	rAn6we 
runner	rAnR 	
running        rAnIN 
runny	rAni 
runs           rAnz 
rush	rAS 
rushed	rASt 
rushing	rASIN
russell	rAsL 
rustles	rAstLz 
rustling	rAstLIN 
rutabaga	rUt6beg6 
ryan	r9~ 
rye	r9 
s	Es  
s@l            Es 
sad	s&d 
sadly	s&dli 
safe	sef 	
safer	sefR 
safest	sefEst 
safety	sefti 
said           sEd 
sailboat	selbot 
sailed	seld 
sailing	selIN 
sailor	selR 
sailors 	selRz 
saint	sent 
sakes	seks 
salad          s&l6d 
salads       s&l6dz 
salami	     s6lami
sale           sel 
sally          s&li 
salmon	s&m~ 	
salsa          sOls6 
salt              sOlt 
salvation	s&lveS~  
sam	s&m 
samantha	s6m&nT6 
sambo		sambo
same           sem 
samich	s&mIc 
sammy        s&mi 
sample	s&mpL 
sampling	s&mpLIN 
samuel	s&myUL 
sand           s&nd 
sandal	s&ndL 
sandals        s&ndLz 
sandbox	       s&ndbaks
sandman	s&ndm&n 
sandwich       s&ndwIc
sandwiches      s&ndwIc6z 
sandy            s&ndi 
sandy's		 s&ndiz
sang	s&N 
sanitize	s&nIt9z 
santa	s&nt6 
santas	s&nt6z 
sara 	s&r6 
sarah          s&r6 
sarah'll       s&t6L
sarah's	       s&r6z
sat            s&t 
satisfied	s&tIsf9d 		
satisfies      s&tIsf9z 
satisfy	s&tIsf9 
satisfying	s&tIsf9IN 
saturday	s&tRde 	
sauce          sOs 
saucer         sOsR 
saucers        sOsRz 
sauces          sOs6z 
sausage	sOsEG 
save	sev 
saved	sevd 
saves	sevz 
saving	sevIN 
savings	sevINz  
saw            sO 
say            se 
saybut	se  bAt 
saychugga@o 	se  cAg6 
saying         seIN 
says           sEz 
scale	skeL 
scamper	sk&mpR 
scare          sk* 
scarecrow	sk*kro 
scared         sk*d 
scarf	sk#f 
scaring	sk*IN 
scarry         sk*i 
scary          sk*i 
scary's 	sk*iz 
scattering	sk&tRIN 
scene	sIn 
scenes	sInz 
scent             sEnt 
schedule    skEGUl 
scheduled   skEGLd 
schedules     skEGLz 
scheduling     skEGLIN 
schnucks	SnAks 	
school         skul 
schoolhouse	skulhQs 	
science	s9Ents 
scissorhand	sIzRh&nd 
scissors       sIzRz 
scooby         skubi 
scoop	skup 
scooping	skupIN 
scoot	skut 
scooter	skutR 
scooting	skutIN 
scored	sk#d 
scorpion	sk#pi~ 
scott          skat 
scottish	skOtIS 
scramble	skr&mbL 
scrambled      skr&mbLd 
scrape	skrep 
scraped	skrept 
scraping	skrepIN 
scratch        skr&c 
scratch       skr&c 
scratched      skr&ct 
scratches      skr&c6z 
scratching     skr&cIN 
scratching     skr&cIN 
scratchy       skr&ci 
scream          skrim 
screaming      skrimIN 
screams         skrimz 
screech	skric 
screecher	skricR 
screen	skrin 0w
screw 	skru 
screwdriver	skrudr9vR 
screwed	skrUd 
screwy	skrUwi 	
scribble	skrIbL 
scribbles      skrIbLz 
scrub	skrAb 
scrubbed	skrAbd 
scrubbie	skrAbi 
scrubby	skrAbi 
scrumbilicious@n  skrAmbIlIS6s 
scrumblicious@n	skrAmblIS6s  
scrumptious	skrAmpc6s 
scuba            skub6 
scurry	sk3i 
sea	si 
seafood	sifud 
seagulls	sigAlz 
seal           sil 
seal's         silz 
sealie	sili 
sean	SOn 
search	s3c 
searched   s3ct 
seashells	siSElz 
seashore	siS% 
season	siz~ 
seasoning	siz~IN 
seasons	siz~z 
seat           sit 
seats	sits 
sebastian	s6b&sc~ 
sec            sEk 
second         sEk~d 
seconds	sEk~dz 
secret	sikrEt 
secrets	sikrEts 
sectioned      sEkS~d 
sections       sEkS~z 
secure	s6ky) 
see            si 
seeandsay	si  &nd  se 
seed sid 
seeds          sidz 
seeing siIN 	
seek           sik 
seem           sim 
seemed         simd 
seemingly	simINli 
seems          simz 
seen           sin 
sees           siz 
seesaw	sisO 
segment        sEgm~t 
seize	siz 	
selection      sIlEkS~ 
self           sElf 
sell          sEl 
selling        sElIN 
sells           sElz 
seltzer	sEltzR  
semicircle     sEmIs3kL 
send           sEnd 
sending       sEndIN 
sends           sEndz 
sense          sEns 
sensitive	sEnsItIv 
sent             sEnt 
sentence       sEnt~s 
sentences      sEnt~sIz 
separate       sEp6ret 
separation     sEp6reS~ 
september      sEptEmbR 
sequential     sIkwEnSL 
series	siriz 
serious        s(i6s 
seriously	siri6sli 
serpent	s)p~t 
serve            sRv 
served          sRvd 
serves           sRvz 
service	s)vIs 
serving           sRvIN 
sesame         sEs6mi 
session	sES~ 
set            sEt 
setting	sEtIN 
settle	sEtL 
settled	sEtLd 
seuss          sus 
seuss's        susIz 
seven          sEv~ 
seventeen	sEvEntin 
seventeenth	sEvEntinT 
seventh	sEvEnT 
seventy	sEvEnti 
several        sEvrL 
sew	so 
sewed	sod 
sewer 	suR 
sewing   soIN 
sewingmachine	soIN  m6Sin 
sewn           son 
sews           soz 
sex            sEks 
sexual         sEkSuL 
sexy	seksi 
sgabettios sk6bEtioz 	
shabby         S&bi 
shade	Sed 
shades	Sedz 
shadow         S&do 
shadows	S&doz 
shady	Sedi 
shaggy 	S&gi 
shake          Sek 
shaked	Sekt 
shakes	Seks 
shaking	SekIN 
shaky	Seki 
shall          SL 
shallots	S&l6ts 
shallow	S&lo 
shame	Sem 
shampoo	S&mpu 
shape          Sep 
shaped	Sept 
shapes        Seps 
share          S* 
shared	S*d 
sharing        S*IN 
shark          S#k 
sharks         S#ks 
sharon	S*~  
sharp	S#p 
shave          Sev 
shaving        SevIN 
she            Si 
she'd          Sid 
she'll         Sil 
she's          Siz 
sheared	S(d 
shedding	SEdIN 
sheedy	Sidi 
sheep          Sip 
sheet	SIt 
sheets	SIts 
sheila	SIl6 
shelby	SElbi 
shelf	SElf 
shell	SEl 
shells	SElz 
shena          Sin6 
shepherd	SEp3d 
sheriff	SErIf 
sherri	SERi 
sherry         S*i 
shes	Siz 
shh	S 
shield		Sild 
shielded	Sild6d 
shift           SIft 
shifts         SIfts 
shimmering	SImRIN
shimmy        SImi 
shin	SIn 
shine	S9n 
shining	S9nIN 
shiny	S9ni 
ship	SIp 
ships	SIps 
shirt          S3t 
shirt's		S3ts 
shirts         S3ts 
shiver	SIvR 
shock	Sak 
shocked	Sakt 
shod	Sad 
shoe           Su 
shoe's	Suz 
shoelace	Sules 
shoelaces      SulesIz 
shoeless       SulEs 
shoes          Suz 
shoesies	Suziz 
shoestring	SustrIN 
shoestrings	SustrINz 
shook	SUk 
shoot	Sut 
shooting	SutIN 
shop	Sap 
shops	Saps
shopper	SapR 
shopping       SapIN 
short          S%t 
shorter	S%tR 
shortly	S%tli 
shorts           S%ts 
shot	Sat 
shots	Sats 
should         SUd 
should've	SUd6v 
shoulda	SUd6 	
shoulder	SoldR 
shoulders      SoldRz 
shouldn't      SUd~t 
shout	SQt pw
shouted	SQt6d  
shouting	SQtIN 
shove           SAv 
shoved	Sovd 
shovel           SAvL 
shoveled         SAvL 
shoveling         SAvLIN 
shovels            SAvLz
shoving		 SAvIN   
show           So 
showed         Sod 
shower	SQR 
showing        SoIN 
shows	Soz 
shred	SrEd 
shrimp	SrImp 
shriveled	SrIvLd 
shut           SAt 
shutter	SAtR 
shutters	SAtRz 
shutting	SAtIN 
shy	S9 
sibling	sIblIN 
sick           sIk 
sickie	sIki 
sid	sId 
side           s9d 
sides          s9dz 
sidewalk      s9dwOk 
sidewalks     s9dwOks 
sideways	s9dwez 
sidney	sIdni 
sidney's	sIdniz  
sieve	siv 
sigh	s9 
sighed	s9d 
sight	s9t 
sign            s9n 
signal	sIgnL 
signed       s9nd 
signs           s9nz 
silence	s9lEnts 
silent	s9lEnt 
silky	sIlki 
sill	sIl 
sillier	sIliR 
silly          sIli 
sillywilly	sIli  wIli 
silver	sIlvR 
silverware	sIlvRw* 
simba	sImb6 
simmer      sImR 
simmered     sImRd 
simmering     sImRIN 
simmers         sImRz 
simple         sImpL 
simply	sImpli 
since          sIns 
sing           sIN 
singing     sININ 
sings	sINz 
sink	sINk 
sip	sIp 
sipped	sIpt 
sipper	sIpR 
sippie	sIpi 
sips	sIps 
sir            s3 
siree	s3i 
siren	s9r6n 
sirree	s3ri 
sissy          sIsi 
sister         sIstR 
sister's       sIstRz 
sisters	sIstRz 
sit            sIt 
sits           sIts 
sitting        sItIN 
situation      sIcueS~ 
six            sIks 
sixpence	sIkspEnts 
sixteen	sIkstin 
sixteenth	sIkstinT 
sixty          sIksti 
size           s9z 
sized 	s9zd 
skanky	sk&Nki 
skateboard	sketb%d 
skateboards	sketb%dz 
skates	skets 
skating	sketIN 
skelter	skEltR 
skies	sk9z  
skill	skIl 
skills	skIlz 
skin	skIn 
skinnier	skIniR 
skinny	skIni 
skip	skIp 
skipped        skIpt 
skips          skIps 
skirt	sk3t 
skirts	sk3ts 
skull	skAl 
skunk	skANk 
sky            sk9 
slam          sl&m 
slammed    sl&md 
slamming   sl&mIN 
slams         sl&mz 
slapped sl&pt 
slash	sl&S 
slave 	slev 
sleek	slik 
sleep          slip 
sleeper	slipR 
sleepie        slipi 
sleepies	slipiz 
sleeping       slipIN 
sleeps         slips 
sleepy         slipi 
sleepyhead	slipihEd 
sleet             slit 
sleeting        slitIN 
sleets           slits 
sleeve         sliv 
sleeves        slivz 
slept	slEpt 
slew           slu 
slice	sl9s 
slick          slIk 
slid	slId 
slide          sl9d 
slides	sl9dz 
sliding	sl9dIN 
slight	sl9t 
slightest      sl9tIst 
slime	sl9m 
slimy	sl9mi 
slink	slINk 
slinky	slINki 
slip            slIp 
slipped       slIpt 
slipper	slIpR 
slipper's	slIpRz 
slippers       slIpRz 
slippery	slIpRi 
slippies   slIpiz
slipping       slIpIN 
slippy	slIpi 	
slips           slIps 
slob	slOb 
slobber        slabR 
slobbered      slabRd 
slobbering     slabRIN 
slobbers         slabRz 
slobingslobingdobbin  slabIN  slabIN  dAb~ 
slopping	slOpIN 
sloppy	slOpi 
slosh	slOS 
slot	slOt 
slouch	slQc 
slouching   slQcIN 
slow            slo 
slower	slowR 
slowing      slowIN 
slowly	sloli 
slows           sloz 
slug	slAg 
slumber	slAmbR 
slumbers	slAmbRz 	
slurping   sl3pIN 
smack	sm&k 
smackerel   sm&kRL 
smackerel@c	sm&kRL 
smacking	sm&kIN 
smakerel@c	sm&kRL 
small          smOl 
smaller        smOlR 
smallness	smaln6s 	
smart          sm#t 
smarter	sm#tR 
smartest	sm#tEst 
smartie	sm#ti 
smarty	sm#ti 
smartypants	sm#tip&nts 
smashing	sm&SIN 
smell          smEl 
smelled	smEld 
smelling       smElIN 
smells         smElz 
smelly   smEli 
smile          sm9l 
smiled        sm9ld 
smiles         sm9lz 
smiley	sm9li 
smiling      sm9lIN 
smith	smIT 
smoke	smok 
smoky   smoki 
smooth	smuT 
smoother	smuTR 
smorgasbord	Sm%g6sb%d 
smuch	smAc 
smush   smAS 
smushed	smASt 
smushing	smASIN 
snack          sn&k 
snack's        sn&ks 
snackie	sn&ki 
snacking	sn&kIN 
snacks         sn&ks 
snail	snel 
snails	snelz 
snake          snek 
snakes	sneks 
snakie	sneki 
snap           sn&p 
snapped        sn&pt 
snappie	sn&pi 
snapping	sn&pIN 
snaps          sn&ps 
snatch	sn&c 
snatched	sn&tct 
sneak	snIk 
sneakers       snikRz 
sneaking	snIkIN 
sneaky	snIki 
sneeze          sniz 
sneezed	snizd 
sneezes snizEs 
sneezing	snizIN 
sniff	snIf 
snip	snIp 
snipped   snIpt 
snipper   snIpR 
snippers	snIpRz 
snippy	snIpi 
snoops	snups
snoopy	snupi 
snooze	snuz 
snoring	sn%IN 
snort	sn%t 
snorting       sn%tIN 
snot	snat 
snotty	snati 
snow           sno 
snow's	snoz 
snowballs	snobOlz 
snowblower     snobloR 
snowed         snod 
snowflakes	snofleks 
snowing        snoIN 
snowman        snom&n 
snowman's 	snom~z 
snowmen	snomEn 
snows          snoz 
snowsuit	snosut 
snowy	snowi 
snuck	snAk 
snuff	snAf 
snuffy	snAfi 
snug	snAg 
snuggle	snAgL 
snuggled   snAgLd 
snuggly	snAgli 
so             so 
so@si	so 
soak	sok 
soaked	sokt 
soaking	sokIN 
soaky	soki 
soap	sop 
soappies	sopiz 
soapy	sopi 
soccer	sakR 
sock           sak
sock's	       saks 
sockie	saki 
sockies	sakiz 
socks          saks 
socksies   saksiz 
soda	sod6 
sodas   sod6z 
sodium          sodi6m 
sofa	sof6 
soft           sOft 
softball	sOftbOl 
softest	sOft6st 
softly	sOftli 
software       sOftw* 
soggy	sagi 
soiled	s7Ld 
sold	sold 
soldier	solGR 
soldiers   solGRz 
solid	salId 
solidified	s6lId6f9d 
solomon	sal6m~ 
some           s6m 
somebody       sAmbadi 
somebody's	sAmbadiz 
someday	sAmde 
somehow	sAmhQ 
someone        sAmwAn 
someone's      sAmwAnz 
someplace	sAmples 
somersault      sAmRsOlt 
somersaults	sAmRsOlts 
something      sAmTIN 
something's    sAmTINz 
sometime       sAmt9m 
sometimes      sAmt9mz 
somewhat	sAmwAt 
somewhere      sAmW* 
son                sAn 
song           sON 
songlike   SONl9k 
songs          sONz 
sonic	sanIk
sonny	sAni 
sonogram	san6gr&m  
sons              sAnz 
soon           sun 
sooner         sunR 
sophie	sofi 
sophisticated  s6fIstIketId 
sopped	sapt 
sorcerer	s%cIRR  
sore	s%
sorry          s%i 
sort           s%t 
sorta	       s%t6
sorted	s%t6d 
sorter	s%tR 
sorts          s%ts 
sound          sQnd 
sounded        sQndId 
sounding       sQndIN 
sounds         sQndz 
soup           sup 
soup's	       sups
soups	sUps 
soupy 	sUpi 
sour             sQR 
source	s%s 
south           sQT 
space          spes 
spaceship	speSIp 
spaghetti	sp6gEti 
spaghettio	sp6gEtio 
spaghettios	sp6gEtioz 
span	sp&n 
spanish	sp&nIS 
spank          sp&Nk 
spanked        sp&Nkt 
spare	sp* 
sparkle	sp#kL 
sparkly	sp#kli 
sparky	sp#ki 
sparrow	sp*o 
speak          spik 
speaker	spikR 
speaking       spikIN 
speaks         spiks 
special	spESL 
specific       spIsIfIk 
specks	spEks 
specter	spEktR 
spectrum	spEktrM 
speed	spid 
speeds	spidz 
speedy         spidi 
spell	spEl 
spelling	spElIN 
spend          spEnd 
spended       spEnd6d 
spends         spEndz 
spent	spEnt 	
sphere	sf( 
spice	sp9s 
spices	sp9s6z 
spider	sp9dR 
spike	sp9k  
spill              spIl 
spilled           spIld 
spilling            spIlIN 
spills         spIlz 
spin	spIn 
spinach	spInIc 
spines	sp9nz 
spinning	spInIN 
spins	spInz 
spirit             sp(It 
spit           spIt 
spits           spIts 
spitting      spItIN 
splash	spl&S 
splashasplashasplasha	spl&S6  spl&S6  spl&S6
splashed	spl&St 
splashie	spl&Si 
splashing	spl&SIN 
splat	spl&t 
splendid	splEndId 
splendor	splEdR 
splishiesplashie	splISi  spl&Si 
splishsplash	splIS  spl&S 	
splishysplashy	splISi  spl&Si 
split	splIt 
splitsplacksplash splIt  spl&k  spl&S 
spoil 	sp7L 
spoiled	sp7ld 
spoke	spok 
sponge	spAnG 
sponges	spAnG6z 
spontaneously  spanteni6s 
spool	spul 
spools         spulz 
spoon          spun 
spoonful	spunfL 
spoonfuls	spunfLz 
spoons         spunz 
sport	sp%t 
sports	sp%ts 
spot	spat 
spot's	spats 
spots	spats 
spotty	spati 
spout	spQt 
sprat	spr&t 
spray	spre 
spraying	spreIN 
spread	sprEd 
spreads	sprEdz 
spring         sprIN 
springs	sprINz 
springtime	sprINt9m 
sprinkler	srINkLR 
sprint	sprInt 	
spruce	sprus 
spud           spAd 
spunky	spAnki 
spy	sp9 
